path,label
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\331_W009.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\861_M024.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M024\light_leftdown\angry\camera_left\M024_light_leftdown_angry_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M022\light_leftup\happy\camera_up\M022_light_leftup_happy_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M025\light_rightdown\sad\camera_left\M025_light_rightdown_sad_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_right\contempt\camera_down\W110_light_right_contempt_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\765_W027.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\908_M030.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M023\light_leftdown\fear\camera_rightfront\M023_light_leftdown_fear_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\757_M012.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\099_W018.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\204_W135.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W101\light_leftup\neutral\camera_left\W101_light_leftup_neutral_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\472_W028.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W111\light_uniform\angry\camera_front\W111_light_uniform_angry_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_leftdown\surprise\camera_leftfront\M140_light_leftdown_surprise_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M023\light_rightdown\surprise\camera_front\M023_light_rightdown_surprise_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\light_down\fear\camera_left\W112_light_down_fear_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\501_M140.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\328_W008.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\757_M012.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\667_W005.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W125\light_leftup\neutral\camera_right\W125_light_leftup_neutral_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_left\fear\camera_rightfront\M138_light_left_fear_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\951_W101.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_down\angry\camera_right\M138_light_down_angry_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\122_W021.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\light_leftup\disgust\camera_down\W112_light_leftup_disgust_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\303_M105.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M027\light_down\neutral\camera_left\M027_light_down_neutral_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\485_W031.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M024\light_left\disgust\camera_up\M024_light_left_disgust_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\966_M138.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\753_W024.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M022\light_leftup\fear\camera_front\M022_light_leftup_fear_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\102_M122.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\381_W015.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\905_W111.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_leftdown\sad\camera_front\M138_light_leftdown_sad_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W125\light_right\happy\camera_rightfront\W125_light_right_happy_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M024\light_rightup\neutral\camera_rightfront\M024_light_rightup_neutral_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_rightdown\sad\camera_down\M140_light_rightdown_sad_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\734_M009.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_left\happy\camera_left\M141_light_left_happy_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\069_W013.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\892_W110.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M024\light_left\fear\camera_up\M024_light_left_fear_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_uniform\fear\camera_leftfront\M140_light_uniform_fear_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\773_W028.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W101\light_leftdown\sad\camera_up\W101_light_leftdown_sad_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_rightdown\happy\camera_front\M139_light_rightdown_happy_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_rightup\fear\camera_leftfront\M139_light_rightup_fear_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\607_W100.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\703_W017.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M023\light_rightdown\surprise\camera_right\M023_light_rightdown_surprise_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_rightup\surprise\camera_up\W110_light_rightup_surprise_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_left\happy\camera_front\W110_light_left_happy_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_rightdown\sad\camera_front\M139_light_rightdown_sad_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W101\light_leftdown\neutral\camera_leftfront\W101_light_leftdown_neutral_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\BlendShape\camera_leftfront\W112_BlendShape_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\713_W018.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\978_W010.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_uniform\happy\camera_rightfront\M139_light_uniform_happy_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\311_M135.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\835_W036.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M027\light_uniform\sad\camera_right\M027_light_uniform_sad_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\light_up\contempt\camera_down\W112_light_up_contempt_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W111\light_rightdown\neutral\camera_up\W111_light_rightdown_neutral_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_rightdown\sad\camera_up\M138_light_rightdown_sad_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_up\surprise\camera_leftfront\M141_light_up_surprise_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_left\neutral\camera_left\M139_light_left_neutral_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_leftdown\angry\camera_down\M140_light_leftdown_angry_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\488_W031.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\209_M010.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\790_M014.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\524_W035.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\389_W016.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_right\fear\camera_front\M141_light_right_fear_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_left\fear\camera_front\M140_light_left_fear_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\779_M013.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W125\light_leftup\neutral\camera_rightfront\W125_light_leftup_neutral_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\278_M016.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\542_W136.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\819_W135.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\460_W026.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\287_W125.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W116\light_leftup\neutral\camera_up\W116_light_leftup_neutral_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\022_M109.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M137\light_leftup\happy\camera_up\M137_light_leftup_happy_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\390_W016.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\457_W025.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\470_M139.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\989_W012.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M023\light_down\angry\camera_right\M023_light_down_angry_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W111\light_uniform\angry\camera_leftfront\W111_light_uniform_angry_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\798_W031.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M027\light_down\disgust\camera_right\M027_light_down_disgust_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\light_right\fear\camera_left\W112_light_right_fear_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_right\angry\camera_front\M140_light_right_angry_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_rightdown\sad\camera_up\M139_light_rightdown_sad_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_rightdown\surprise\camera_left\M141_light_rightdown_surprise_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M027\light_right\disgust\camera_rightfront\M027_light_right_disgust_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\388_W015.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_right\fear\camera_leftfront\M138_light_right_fear_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M027\light_down\happy\camera_left\M027_light_down_happy_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M027\light_rightdown\fear\camera_up\M027_light_rightdown_fear_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_down\neutral\camera_left\W110_light_down_neutral_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\456_M138.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W125\light_down\surprise\camera_up\W125_light_down_surprise_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M024\light_leftup\disgust\camera_leftfront\M024_light_leftup_disgust_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M026\light_left\neutral\camera_up\M026_light_left_neutral_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\119_W132.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\343_M022.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_down\disgust\camera_right\M140_light_down_disgust_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\light_leftup\angry\camera_rightfront\W112_light_leftup_angry_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M025\light_rightdown\happy\camera_front\M025_light_rightdown_happy_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\264_W111.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\112_W019.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M025\light_rightdown\disgust\camera_leftfront\M025_light_rightdown_disgust_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\232_W039.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_rightup\contempt\camera_left\M138_light_rightup_contempt_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\459_W025.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\090_W016.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_leftup\angry\camera_left\M138_light_leftup_angry_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\404_M029.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\917_W112.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\822_W135.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\818_M018.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\131_M124.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\697_M005.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\031_M113.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\light_leftdown\sad\camera_rightfront\W112_light_leftdown_sad_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_right\neutral\camera_left\M141_light_right_neutral_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W111\light_rightup\fear\camera_down\W111_light_rightup_fear_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\069_W013.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M137\light_right\angry\camera_front\M137_light_right_angry_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_leftup\happy\camera_right\M140_light_leftup_happy_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_up\fear\camera_front\M140_light_up_fear_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\342_M022.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_uniform\neutral\camera_left\M140_light_uniform_neutral_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\736_W022.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\653_M123.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_left\angry\camera_left\M139_light_left_angry_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\446_W024.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\317_W006.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\156_W027.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\525_M101.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\724_W132.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M026\light_rightup\surprise\camera_down\M026_light_rightup_surprise_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\506_W134.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_leftdown\contempt\camera_rightfront\M141_light_leftdown_contempt_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\646_W009.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\754_W024.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\160_M005.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\960_W006.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\916_W112.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_uniform\fear\camera_right\W110_light_uniform_fear_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_up\neutral\camera_down\M141_light_up_neutral_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M137\light_down\disgust\camera_leftfront\M137_light_down_disgust_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W111\light_up\happy\camera_down\W111_light_up_happy_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_rightdown\surprise\camera_up\W110_light_rightdown_surprise_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\027_M113.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W111\light_leftdown\disgust\camera_right\W111_light_leftdown_disgust_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\344_W131.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\291_M018.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M027\light_leftup\angry\camera_left\M027_light_leftup_angry_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_left\sad\camera_down\M141_light_left_sad_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\679_M131.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\710_W018.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\024_M113.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_rightdown\fear\camera_front\M139_light_rightdown_fear_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M137\light_right\neutral\camera_right\M137_light_right_neutral_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M139\light_rightup\disgust\camera_down\M139_light_rightup_disgust_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\938_M034.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M137\light_right\surprise\camera_front\M137_light_right_surprise_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W101\light_rightdown\happy\camera_down\W101_light_rightdown_happy_camera_down.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\324_M021.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M025\light_right\happy\camera_left\M025_light_right_happy_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_leftup\neutral\camera_left\W110_light_leftup_neutral_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M137\light_leftdown\surprise\camera_leftfront\M137_light_leftdown_surprise_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\288_W125.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_up\neutral\camera_rightfront\M138_light_up_neutral_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_rightup\contempt\camera_rightfront\W110_light_rightup_contempt_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\691_M005.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\606_W100.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\733_W021.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\921_M135.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M024\light_leftdown\sad\camera_front\M024_light_leftdown_sad_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\848_M021.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\192_W032.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\851_M022.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M023\light_right\happy\camera_up\M023_light_right_happy_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_left\sad\camera_rightfront\M138_light_left_sad_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W116\light_uniform\surprise\camera_rightfront\W116_light_uniform_surprise_camera_rightfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\105_W019.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_rightup\happy\camera_leftfront\M138_light_rightup_happy_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\053_W012.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\663_W012.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_mix_4_distortions\267_M015.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M140\light_up\sad\camera_up\M140_light_up_sad_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\727_M008.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_up\angry\camera_left\M138_light_up_angry_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M137\light_right\contempt\camera_leftfront\M137_light_right_contempt_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M024\light_rightdown\contempt\camera_right\M024_light_rightdown_contempt_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M138\light_left\neutral\camera_leftfront\M138_light_left_neutral_camera_leftfront.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_rightup\sad\camera_right\W110_light_rightup_sad_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\710_W018.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M026\light_down\contempt\camera_right\M026_light_down_contempt_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W116\light_left\surprise\camera_up\W116_light_left_surprise_camera_up.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W125\light_uniform\fear\camera_right\W125_light_uniform_fear_camera_right.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W110\light_rightdown\angry\camera_front\W110_light_rightdown_angry_camera_front.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\929_W116.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\reenact_postprocess\542_W136.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_level_4\661_W012.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\M141\light_right\sad\camera_left\M141_light_right_sad_camera_left.mp4,0
E:\DeepfakeDatasets\DeeperForensics_1.0\manipulated_videos\end_to_end_random_level\177_W133.mp4,1
E:\DeepfakeDatasets\DeeperForensics_1.0\source_videos\W112\light_right\fear\camera_up\W112_light_right_fear_camera_up.mp4,0
